BEGIN_DAY,MARKET_TYPE,STOCK_ID_NM,INDUSTRY_TYPE,STOCK_ID
2002/08/26,上市,3021　鴻名,電子零組件業,3021
2002/08/26,上市,3022　威強電,電腦及週邊設備業,3022
2002/08/26,上市,3023　信邦,電子零組件業,3023
2002/08/26,上市,3024　憶聲,光電業,3024
2002/08/26,上市,3025　星通,通信網路業,3025
2002/08/26,上市,3026　禾伸堂,電子零組件業,3026
2002/08/26,上市,3027　盛達,通信網路業,3027
2002/08/26,上市,3028　增你強,電子通路業,3028
2002/08/26,上市,3029　零壹,資訊服務業,3029
2002/10/29,上市,3030　德律,其他電子業,3030
2002/08/26,上市,3031　佰鴻,光電業,3031
2002/08/26,上市,3032　偉訓,電子零組件業,3032
2002/08/26,上市,3033　威健,電子通路業,3033
2002/08/26,上市,3034　聯詠,半導體業,3034
2002/08/26,上市,3035　智原,半導體業,3035
2002/08/26,上市,3036　文曄,電子通路業,3036
2002/08/26,上市,3037　欣興,電子零組件業,3037
2002/08/26,上市,3038　全台,光電業,3038
2002/08/26,上市,3040　遠見,其他業,3040
2002/08/26,上市,3041　揚智,半導體業,3041
2002/08/26,上市,3042　晶技,電子零組件業,3042
2002/08/26,上市,3043　科風,其他電子業,3043
2002/08/26,上市,3044　健鼎,電子零組件業,3044
2002/08/26,上市,3045　台灣大,通信網路業,3045
2002/08/26,上市,3046　建碁,電腦及週邊設備業,3046
2002/08/26,上市,3047　訊舟,通信網路業,3047
2002/10/01,上市,3048　益登,電子通路業,3048
2002/09/27,上市,3049　和鑫,光電業,3049
2002/10/29,上市,3050　鈺德,光電業,3050
2002/10/28,上市,3051　力特,光電業,3051
1995/11/25,上市,3052　夆典,建材營造業,3052
2002/11/18,上市,3054　立萬利,半導體業,3054
2002/12/12,上市,3055　蔚華科,電子通路業,3055
2003/03/03,上市,3056　總太,建材營造業,3056
2002/12/18,上市,3057　喬鼎,電腦及週邊設備業,3057
2002/12/09,上市,3058　立德,電子零組件業,3058
2002/12/24,上市,3059　華晶科,光電業,3059
2003/04/21,上市,3060　銘異,電腦及週邊設備業,3060
2003/07/28,上市,3062　建漢,通信網路業,3062
2007/12/31,上市,3090　日電貿,電子零組件業,3090
2007/08/06,上市,3094　聯傑,半導體業,3094
2006/02/17,上市,3130　一零四,資訊服務業,3130
2011/11/23,上市,3149　正達,光電業,3149
2010/03/22,上市,3164　景岳,生技醫療業,3164
2013/10/21,上市,3167　大量,電機機械,3167
2004/11/01,上市,3189　景碩,半導體業,3189
2008/11/26,上市,3209　全科,電子通路業,3209
2009/12/31,上市,3229　晟鈦,電子零組件業,3229
2003/08/19,上市,3231　緯創,電腦及週邊設備業,3231
2011/03/21,上市,3257　虹冠電,半導體業,3257
2014/12/24,上市,3266　昇陽,建材營造業,3266
2007/12/31,上市,3296　勝德,電子零組件業,3296
2008/07/10,上市,3305　昇貿,其他電子業,3305
2008/03/12,上市,3308　聯德,電子零組件業,3308
2004/03/08,上市,3311　閎暉,通信網路業,3311
2010/12/29,上市,3312　弘憶股,電子通路業,3312
2015/12/15,上市,3321　同泰,電子零組件業,3321
2013/12/13,上市,3338　泰碩,電子零組件業,3338
2016/12/19,上市,3346　麗清,電機機械,3346
2005/03/28,上市,3356　奇偶,光電業,3356
2007/12/31,上市,3376　新日興,電子零組件業,3376
2004/12/20,上市,3380　明泰,通信網路業,3380
2007/12/10,上市,3383　新世紀,光電業,3383
2005/12/20,上市,3406　玉晶光,光電業,3406
2015/07/28,上市,3413　京鼎,半導體業,3413
2015/01/23,上市,3416　融程電,電腦及週邊設備業,3416
2008/01/21,上市,3419　譁裕,通信網路業,3419
2010/12/30,上市,3432　台端,電子零組件業,3432
2014/07/09,上市,3437　榮創,光電業,3437
2006/11/03,上市,3443　創意,半導體業,3443
2006/04/12,上市,3450　聯鈞,其他電子業,3450
2011/07/22,上市,3454　晶睿,光電業,3454
2006/10/24,上市,3481　群創,光電業,3481
2007/12/13,上市,3494　誠研,電腦及週邊設備業,3494
2007/09/20,上市,3501　維熹,電子零組件業,3501
2007/01/26,上市,3504　揚明光,光電業,3504
2007/11/08,上市,3515　華擎,電腦及週邊設備業,3515
2007/11/28,上市,3518　柏騰,其他電子業,3518
2008/01/25,上市,3519　綠能,半導體業,3519
2016/05/18,上市,3528　安馳,電子通路業,3528
2018/07/16,上市,3530　晶相光,半導體業,3530
2007/12/10,上市,3532　台勝科,半導體業,3532
2007/12/10,上市,3533　嘉澤,電子零組件業,3533
2008/01/31,上市,3535　晶彩科,光電業,3535
2008/04/30,上市,3536　誠創,半導體業,3536
2007/07/03,上市,3545　敦泰,半導體業,3545
2010/11/10,上市,3550　聯穎,電子零組件業,3550
2008/02/27,上市,3557　嘉威,光電業,3557
2019/04/02,上市,3563　牧德,光電業,3563
2009/01/12,上市,3576　聯合再生,光電業,3576
2009/12/23,上市,3579　尚志,半導體業,3579
2013/03/12,上市,3583　辛耘,半導體業,3583
2009/08/14,上市,3588　通嘉,半導體業,3588
2010/11/12,上市,3591　艾笛森,光電業,3591
2009/03/16,上市,3593　力銘,電子零組件業,3593
2009/03/11,上市,3596　智易,通信網路業,3596
2009/03/26,上市,3605　宏致,電子零組件業,3605
2009/10/28,上市,3607　谷崧,電子零組件業,3607
2009/12/23,上市,3617　碩天,其他電子業,3617
2009/03/25,上市,3622　洋華,光電業,3622
2011/10/05,上市,3645　達邁,電子零組件業,3645
2009/11/18,上市,3653　健策,電子零組件業,3653
2014/10/28,上市,3661　世芯-KY,半導體業,3661
2011/04/21,上市,3665　貿聯-KY,其他電子業,3665
2011/08/25,上市,3669　圓展,光電業,3669
2010/10/29,上市,3673　TPK-KY,光電業,3673
2011/10/05,上市,3679　新至陞,電子零組件業,3679
2013/08/05,上市,3682　亞太電,通信網路業,3682
2010/07/20,上市,3686　達能,半導體業,3686
2011/05/03,上市,3694　海華,通信網路業,3694
2011/09/29,上市,3698　隆達,光電業,3698
2004/08/30,上市,3701　大眾控,電腦及週邊設備業,3701
2005/11/09,上市,3702　大聯大,電子通路業,3702
2010/04/08,上市,3703　欣陸,建材營造業,3703
2010/08/16,上市,3704　合勤控,通信網路業,3704
2011/01/03,上市,3705　永信,生技醫療業,3705
2013/09/12,上市,3706　神達,電腦及週邊設備業,3706
2016/08/31,上市,3708　上緯投控,化學工業,3708
2018/04/30,上市,3711　日月光投控,半導體業,3711
2018/10/01,上市,3712　永崴投控,電腦及週邊設備業,3712
2007/12/31,上市,4104　佳醫,生技醫療業,4104
2004/11/08,上市,4106　雃博,生技醫療業,4106
2008/07/16,上市,4108　懷特,生技醫療業,4108
2004/01/07,上市,4119　旭富,生技醫療業,4119
2009/12/28,上市,4133　亞諾法,生技醫療業,4133
2013/11/27,上市,4137　麗豐-KY,生技醫療業,4137
2012/04/25,上市,4141　龍燈-KY,生技醫療業,4141
2012/05/03,上市,4142　國光生,生技醫療業,4142
2011/10/05,上市,4144　康聯-KY,生技醫療業,4144
2017/06/08,上市,4148 全宇生技-KY,生技醫療業,4148 全宇生技-KY
2017/12/05,上市,4155　訊映,生技醫療業,4155
2012/10/24,上市,4164　承業醫,生技醫療業,4164
2015/10/21,上市,4190　佐登-KY,生技醫療業,4190
2008/01/21,上市,4306　炎洲,塑膠工業,4306
2004/09/06,上市,4414　如興,紡織纖維,4414
2011/12/16,上市,4426　利勤,紡織纖維,4426
2016/10/18,上市,4438　廣越,紡織纖維,4438
2003/09/15,上市,4526　東台,電機機械,4526
2003/08/04,上市,4532　瑞智,電機機械,4532
2013/10/09,上市,4536　拓凱,其他業,4536
2018/08/15,上市,4540　全球傳動,電機機械,4540
2016/01/06,上市,4545　銘鈺,電子零組件業,4545
2015/08/10,上市,4551　智伸科,電機機械,4551
2016/07/20,上市,4552　力達-KY,電機機械,4552
2015/10/27,上市,4555　氣立,電機機械,4555
2015/10/12,上市,4557　永新-KY,電機機械,4557
2017/05/26,上市,4560　強信-KY,電機機械,4560
2017/08/21,上市,4562　穎漢,電機機械,4562
2019/03/07,上市,4564　元翎,電機機械,4564
2018/02/05,上市,4566　時碩工業,電機機械,4566
2015/06/24,上市,4720　德淵,化學工業,4720
2012/08/15,上市,4722　國精化,化學工業,4722
2007/10/02,上市,4725　信昌化,化學工業,4725
2010/12/23,上市,4737　華廣,生技醫療業,4737
2017/09/08,上市,4739　康普,化學工業,4739
2011/03/01,上市,4746　台耀,生技醫療業,4746
2013/11/27,上市,4755　三福化,化學工業,4755
2015/11/09,上市,4763　材料-KY,化學工業,4763
2018/01/04,上市,4764　雙鍵,化學工業,4764
2018/11/28,上市,4766　南寶,化學工業,4766
2017/06/26,上市,4807　日成-KY,貿易百貨業,4807
2005/08/24,上市,4904　遠傳,通信網路業,4904
2003/06/30,上市,4906　正文,通信網路業,4906
2015/05/21,上市,4912　聯德控股-KY,電子零組件業,4912
2012/10/05,上市,4915　致伸,電子零組件業,4915
2013/11/21,上市,4916　事欣科,電腦及週邊設備業,4916
2010/09/27,上市,4919　新唐,半導體業,4919
2015/09/08,上市,4927　泰鼎-KY,電子零組件業,4927
2010/06/21,上市,4930　燦星網,電器電纜,4930
2010/03/10,上市,4934　太極,光電業,4934
2011/07/28,上市,4935　茂林-KY,光電業,4935
2010/06/24,上市,4938　和碩,電腦及週邊設備業,4938
2011/06/27,上市,4942　嘉彰,光電業,4942
2016/11/11,上市,4943　康控-KY,電子零組件業,4943
2011/11/01,上市,4952　凌通,半導體業,4952
2011/10/24,上市,4956　光鋐,光電業,4956
2011/12/26,上市,4958　臻鼎-KY,電子零組件業,4958
2011/10/24,上市,4960　誠美材,光電業,4960
2018/10/17,上市,4961　天鈺,半導體業,4961
2019/01/14,上市,4967　十銓,半導體業,4967
2015/11/13,上市,4968　立積,半導體業,4968
2012/11/20,上市,4976　佳凌,光電業,4976
2013/11/20,上市,4977　眾達-KY,通信網路業,4977
2018/06/28,上市,4989　榮科,電子零組件業,4989
2013/12/25,上市,4994　傳奇,資訊服務業,4994
2013/06/03,上市,4999　鑫禾,電子零組件業,4999
2011/09/16,上市,5007　三星,鋼鐵工業,5007
2004/09/27,上市,5203　訊連,資訊服務業,5203
2011/12/26,上市,5215　科嘉-KY,電腦及週邊設備業,5215
2012/11/05,上市,5225　東科-KY,其他電子業,5225
2012/07/16,上市,5234　達興材料,光電業,5234
2013/11/25,上市,5243　乙盛-KY,光電業,5243
2016/12/30,上市,5258　虹堡,電腦及週邊設備業,5258
2013/12/03,上市,5259　清惠,光電業,5259
2013/01/25,上市,5264　鎧勝-KY,電腦及週邊設備業,5264
2012/12/12,上市,5269　祥碩,半導體業,5269
2017/03/09,上市,5284　jpp-KY,其他業,5284
2014/02/25,上市,5285　界霖,半導體業,5285
2014/09/25,上市,5288　豐祥-KY,電機機械,5288
2004/07/19,上市,5305　敦南,半導體業,5305
2007/12/03,上市,5388　中磊,通信網路業,5388
2003/08/25,上市,5434　崇越,電子通路業,5434
2003/08/25,上市,5469　瀚宇博,電子零組件業,5469
2003/08/25,上市,5471　松翰,半導體業,5471
2003/08/25,上市,5484　慧友,光電業,5484
2003/10/06,上市,5515　建國,建材營造業,5515
2014/02/10,上市,5519　隆大,建材營造業,5519
2012/12/18,上市,5521　工信,建材營造業,5521
2007/08/06,上市,5522　遠雄,建材營造業,5522
2004/11/26,上市,5525　順天,建材營造業,5525
2005/01/31,上市,5531　鄉林,建材營造業,5531
2008/04/30,上市,5533　皇鼎,建材營造業,5533
2004/05/24,上市,5534　長虹,建材營造業,5534
2013/12/16,上市,5538　東明-KY,鋼鐵工業,5538
2004/12/02,上市,5607　遠雄港,航運業,5607
2003/08/25,上市,5608　四維航,航運業,5608
2011/10/21,上市,5706　鳳凰,觀光事業,5706
2011/12/13,上市,5871　中租-KY,其他業,5871
2018/10/19,上市,5876　上海商銀,金融保險業,5876
2011/12/01,上市,5880　合庫金,金融保險業,5880
2011/10/24,上市,5906　台南-KY,貿易百貨業,5906
2012/06/06,上市,5907　大洋-KY,貿易百貨業,5907
2005/11/21,上市,6005　群益證,金融保險業,6005
2017/10/16,上市,6024　群益期,金融保險業,6024
2008/12/30,上市,6108　競國,電子零組件業,6108
2003/08/04,上市,6112　聚碩,資訊服務業,6112
2004/07/19,上市,6115　鎰勝,電子零組件業,6115
2004/09/06,上市,6116　彩晶,光電業,6116
2003/08/25,上市,6117　迎廣,電腦及週邊設備業,6117
2006/09/13,上市,6120　達運,光電業,6120
2003/06/16,上市,6128　上福,電腦及週邊設備業,6128
2004/09/27,上市,6131　悠克,光電業,6131
2003/08/15,上市,6133　金橋,電子零組件業,6133
2003/08/25,上市,6136　富爾特,通信網路業,6136
2003/08/25,上市,6139　亞翔,其他電子業,6139
2003/10/22,上市,6141　柏承,電子零組件業,6141
2003/08/04,上市,6142　友勁,通信網路業,6142
2009/12/08,上市,6152　百一,通信網路業,6152
2008/01/21,上市,6153　嘉聯益,電子零組件業,6153
2006/08/18,上市,6155　鈞寶,電子零組件業,6155
2008/10/21,上市,6164　華興,光電業,6164
2003/08/04,上市,6165　捷泰,電子零組件業,6165
2004/11/08,上市,6166　凌華,電腦及週邊設備業,6166
2003/08/25,上市,6168　宏齊,光電業,6168
2004/05/24,上市,6172　互億,電腦及週邊設備業,6172
2007/05/15,上市,6176　瑞儀,光電業,6176
2013/08/01,上市,6177　達麗,建材營造業,6177
2011/12/01,上市,6183　關貿,資訊服務業,6183
2005/02/15,上市,6184　大豐電,其他業,6184
2004/05/24,上市,6189　豐藝,電子通路業,6189
2007/10/19,上市,6191　精成科,電子零組件業,6191
2004/09/27,上市,6192　巨路,其他電子業,6192
2004/05/24,上市,6196　帆宣,其他電子業,6196
2004/11/08,上市,6197　佳必琪,電子零組件業,6197
2004/09/27,上市,6201　亞弘電,其他電子業,6201
2004/09/27,上市,6202　盛群,半導體業,6202
2008/01/21,上市,6205　詮欣,電子零組件業,6205
2004/08/03,上市,6206　飛捷,電腦及週邊設備業,6206
2004/11/08,上市,6209　今國光,光電業,6209
2008/01/21,上市,6213　聯茂,電子零組件業,6213
2010/12/30,上市,6214　精誠,資訊服務業,6214
2007/12/31,上市,6215　和椿,其他電子業,6215
2004/09/27,上市,6216　居易,通信網路業,6216
2009/09/17,上市,6224　聚鼎,電子零組件業,6224
2004/09/27,上市,6225　天瀚,光電業,6225
2008/11/10,上市,6226　光鼎,光電業,6226
2010/09/16,上市,6230　超眾,電腦及週邊設備業,6230
2004/08/23,上市,6235　華孚,電腦及週邊設備業,6235
2004/11/08,上市,6239　力成,半導體業,6239
2009/12/17,上市,6243　迅杰,半導體業,6243
2009/03/18,上市,6251　定穎,電子零組件業,6251
2003/08/25,上市,6257　矽格,半導體業,6257
2003/09/23,上市,6269　台郡,電子零組件業,6269
2007/11/16,上市,6271　同欣電,半導體業,6271
2003/10/30,上市,6277　宏正,電腦及週邊設備業,6277
2010/08/24,上市,6278　台表科,光電業,6278
2005/12/08,上市,6281　全國電,電子通路業,6281
2003/09/08,上市,6282　康舒,電子零組件業,6282
2018/07/01,上市,6283　淳安,其他電子業,6283
2003/09/22,上市,6285　啟碁,通信網路業,6285
2018/05/09,上市,6288　聯嘉,光電業,6288
2003/08/28,上市,6289　華上,光電業,6289
2013/11/28,上市,6405　悅城,光電業,6405
2014/03/31,上市,6409　旭隼,其他電子業,6409
2013/11/08,上市,6412　群電,電子零組件業,6412
2014/03/28,上市,6414　樺漢,電腦及週邊設備業,6414
2013/12/12,上市,6415　矽力-KY,半導體業,6415
2018/04/16,上市,6416　瑞祺電通,通信網路業,6416
2014/12/04,上市,6431　光麗-KY,光電業,6431
2015/07/14,上市,6442　光聖,通信網路業,6442
2015/10/01,上市,6443　元晶,光電業,6443
2014/12/09,上市,6449　鈺邦,電子零組件業,6449
2015/01/26,上市,6451　訊芯-KY,半導體業,6451
2015/03/25,上市,6452　康友-KY,生技醫療業,6452
2015/06/12,上市,6456　GIS-KY,光電業,6456
2015/12/16,上市,6464　台數科,其他業,6464
2016/06/21,上市,6477　安集,光電業,6477
2013/05/07,上市,6504　南六,其他業,6504
2003/12/26,上市,6505　台塑化,油電燃氣業,6505
2016/04/12,上市,6525　捷敏-KY,半導體業,6525
2016/05/31,上市,6531　愛普,半導體業,6531
2017/03/14,上市,6533　晶心科,半導體業,6533
2017/10/26,上市,6541　泰福-KY,生技醫療業,6541
2017/01/10,上市,6552　易華電,半導體業,6552
2018/12/05,上市,6558　興能高,其他電子業,6558
2017/09/26,上市,6573　虹揚-KY,半導體業,6573
2017/08/21,上市,6579　研揚,電腦及週邊設備業,6579
2018/01/30,上市,6581　鋼聯,其他業,6581
2017/06/14,上市,6582　申豐,橡膠工業,6582
2017/12/28,上市,6591　動力-KY,電腦及週邊設備業,6591
2004/03/17,上市,6605　帝寶,電機機械,6605
2018/02/07,上市,6625　必應,其他業,6625
2018/09/21,上市,6641　基士德-KY,其他業,6641
2018/11/28,上市,6655　科定,其他業,6655
2018/11/19,上市,6666　羅麗芬-KY,生技醫療業,6666
2018/12/12,上市,6668　中揚光,光電業,6668
2019/03/27,上市,6669　緯穎,電腦及週邊設備業,6669
2018/12/18,上市,6670　復盛應用,其他業,6670
2018/12/11,上市,6671　三能-KY,其他業,6671
2019/04/17,上市,6672　騰輝電子-KY,電子零組件業,6672
2018/11/28,上市,6674　鋐寶科技,通信網路業,6674
2011/09/19,上市,8011　台通,通信網路業,8011
2003/12/25,上市,8016　矽創,半導體業,8016
2008/01/21,上市,8021　尖點,其他電子業,8021
2018/07/10,上市,8028　昇陽半導體,半導體業,8028
2007/06/21,上市,8033　雷虎,其他業,8033
2009/12/17,上市,8039　台虹,電子零組件業,8039
2006/04/07,上市,8046　南電,電子零組件業,8046
2007/12/31,上市,8070　長華,電子通路業,8070
2005/08/19,上市,8072　陞泰,電子通路業,8072
